row,accretion_time
95,2.4134010238988832
98,10.671298176670124
107,9.592189857076548
123,1.350718522120841
137,9.698079749238591
139,6.408206557923314
149,2.9515391916202374
160,11.501641208669142
187,9.424316871524033
241,9.940547573492193
242,9.918384689392257
248,8.958487043215941
249,8.957371123445974
263,0.19530739038688605
277,10.51240325727577
310,2.096024823022283
314,7.221571427573758
315,6.949717397361165
469,10.424906320890642
472,7.4867907049736235
473,7.9924600614351125
482,7.016479335432596
483,8.651071117536475
517,2.397898740598215
528,0.5500702319837711
549,10.634307101694427
562,6.922355784077685
574,9.739045501881996
575,9.51538103972259
590,7.297830625170273
598,0.8563941185955186
621,6.838607893480693
623,10.71635612820084
626,10.985791137532996
628,10.631638289040733
630,10.431407198686452
633,10.403870250216631
635,0.7136155946578032
637,3.486254685940603
638,3.5610763117835726
640,11.292920274731413
673,1.3411547504797698
677,7.960276049315723
680,0.46118387363095725
706,11.935253612662327
711,9.858623935066639
716,2.0970584357057436
718,2.2083432188449135
730,7.464645173252988
742,8.041276214898522
754,9.914135184869746
756,10.413285222308794
758,8.359689509941793
764,9.539751345486074
771,10.32242077899881
772,10.062808067329378
775,10.131256259032307
777,10.342705538130147
787,10.706440171005761
792,10.066657145744673
794,9.541914858464969
802,2.658170593961219
806,1.9731641242354272
808,1.7662993171315373
815,10.403827904380712
829,10.744722855016011
849,9.16428428321087
854,8.50504478895034
875,7.934630238688203
882,9.95061349915586
1143,1.7284187507357667
1145,9.992535637637404
1161,9.859632534987187
1162,0.758160646287533
1169,9.995976702683931
1193,3.1783475943050177
1195,3.358952093148669
1200,9.948373515063066
1234,4.994413815911922
1262,7.376403631575358
1272,3.1624411972052235
1275,2.9841257024859678
1276,2.8050516790171587
1277,11.530706887175016
1284,0.03821348934514632
1287,0.6449012607997848
1294,6.711615199537376
1305,10.84269520017513
1311,7.869191414679223
1314,10.291798187318944
1317,10.322102176986615
1319,9.827355825736236
1321,8.696768043813686
1339,10.432548579712162
1411,9.893232381495912
1414,10.511070630037917
1420,9.870344343791807
1425,0.8321042920685459
1428,8.471371261626546
1430,8.912713269214873
1444,10.465153929406162
1449,6.867758908430252
1456,10.690864012854993
1457,9.849882778246634
1458,10.862279091527556
1460,10.979463733435011
1461,8.482290951761309
1468,10.100402944070499
1469,8.39929233248596
1480,9.455996801685869
1481,3.9615171603440262
1486,9.931890719577932
1501,7.271826217622257
1507,0.973222162552727
1508,11.947136697156392
1515,6.111721094008776
1522,9.034053925741198
1524,0.368343507250324
1534,2.8733190351798914
1541,3.7422010743538565
1544,5.270573457933453
1547,3.6837265463224536
1548,3.230512917245753
1618,5.579307735294493
1621,6.635899075967567
1622,8.394885008360914
1628,3.571459337959771
1637,0.439178758216058
1640,6.649628010670722
1645,4.778927903337712
1646,7.565840784892623
1653,3.842828485859541
1654,6.146536505708308
1655,6.020954030902859
1658,11.004126241874838
1665,7.5822598394258005
1671,2.942458186945754
1678,5.046648291527706
1680,5.224352707676504
1699,10.426349964572832
1703,11.291377834818812
1711,9.08850371967431
1716,8.129799933102943
1720,10.60599369556698
1722,11.80325847268649
1723,10.006868485988415
1735,0.02814996286705782
1738,10.107668207048212
1739,11.219295010248409
1740,9.957157335318486
1748,8.420800897567492
1749,11.747249843159008
1750,3.7669828032645754
1751,4.32103416124413
1878,5.719634764656443
2064,9.785547654006454
2792,7.783859112906393
2853,7.251759685613883
2947,6.099049684303533
3831,3.4721644565083523
3845,9.295812726818719
3950,8.49697320337817
3973,2.207943149415698
3974,1.8962467338486528
3986,0.5204168566175899
4012,7.3409373306392
4013,0.5962520677190712
4015,0.18067590991668872
4081,3.662279847376821
4089,10.47518949565823
4094,8.437551531854684
4095,10.841031282164883
4105,8.692392461108211
4106,12.528230728242114
4115,5.931973706220022
4127,6.294594892422045
4130,6.61334805341383
4132,7.137905458593323
4134,6.629338875387281
4138,6.687197569335243
4142,5.69595975050089
4150,4.246816322278198
4154,7.667842330829993
4177,2.6457978462920853
4189,8.860468260279015
4196,7.674047614866715
4197,7.0168242787753075
4198,7.155685790226172
4208,6.64391351475665
4212,0.4159176120486936
4217,10.489835968958849
4242,0.23994087532866348
4245,1.170884812665792
4251,0.48906292523265765
4254,1.0375889473914868
4256,5.050245542055703
4260,4.299176876231331
4261,4.715280280443366
4262,1.5254300704486985
4268,6.929416491183513
4269,9.883794107803462
4278,1.565064451377747
4341,9.287370348947817
4350,9.150374549664757
4359,1.2683475932352977
4365,3.4490682791410867
4371,11.020448400794066
4376,12.213564204157315
4377,12.439574985422832
4381,8.772447998302688
4385,1.0140126781972758
4386,1.2754680025777274
4392,9.983236260264599
4408,5.021994930700089
4425,7.840008435898779
4428,7.00683146522338
4437,9.658093329137516
4440,8.75080465226009
4446,9.507918655616795
4489,0.060476925256231766
4516,5.3937848047272965
4518,5.028229647680126
4526,10.56891644299679
4536,6.871242495596947
4537,10.55864366301084
4552,4.677124715403154
4555,3.1357354852016845
4565,10.650942657864833
4578,4.089218710898633
4682,8.388902911656217
