row,accretion_time
35,5.360897411064929
54,5.89294345649849
56,10.59937505224142
58,7.970614736806085
75,6.170716476766247
76,8.570635127694421
99,0.9339718183466875
108,8.480302022746857
119,4.53291624996389
130,8.479277464067117
132,7.962973215569293
134,9.717507914710906
157,0.6962918884644969
159,0.7380498604293174
163,10.76974885593505
167,8.440967124767088
179,8.528407958649735
181,7.987896055814341
187,1.5755748217213121
198,8.050920613097414
230,8.559309960440011
243,9.712003280949407
258,6.557686807005574
261,10.004579000948764
265,9.487085090186135
269,2.113273701632702
270,9.656227616158558
272,1.0759943933075262
274,1.2014748271894495
275,8.129396421788163
277,0.9603678558159501
286,10.90681046056174
297,8.536944489041721
308,9.950272141054779
325,8.080101077515556
328,10.822757266297991
340,8.604437705295238
356,8.742244684143285
361,10.550785081217889
366,8.40113569340454
372,10.076479709984843
373,10.628336327724769
378,10.474850962983535
385,6.709783697358589
398,10.34087822117812
401,8.350662174229186
406,8.950129447011593
407,10.001355735326484
419,7.078204619715188
420,7.826304262764551
425,8.774009639780322
448,4.178104522884105
452,4.161512576637557
455,8.596339176262017
458,8.82492142468441
461,9.313592111770436
470,8.26284508496314
471,11.84114654486465
473,9.636474025521661
474,10.872095074958903
486,10.320125443081762
489,7.565176792091069
495,10.311662974907456
496,6.8079259012577396
503,10.122265991638423
516,0.17002868434761426
524,7.603961424040389
533,5.797501272317197
534,2.86706543677213
535,3.2503750435203442
546,8.265977378514375
547,6.401114611740032
548,7.961781954197445
552,1.9481015166126403
555,7.3609294885967715
566,6.16554737512135
573,4.60213154579379
575,10.793661639669981
583,7.884247603379008
950,8.508931972091094
1072,6.37806439449521
1078,6.887668254072982
1084,5.599357355109441
1086,6.555271792561465
1089,6.069697404091509
1120,4.588380092679913
1130,6.306435584571784
1134,6.92297504972549
1135,9.14016918521573
1136,8.660784343331875
1137,8.895184997902403
1138,10.147059693258154
1144,11.086744384613112
1146,8.999404515562123
1152,10.226878577181587
1155,9.792966226700758
1159,10.607963859361725
1161,8.888241599540976
1164,4.673508910924755
1165,3.8286996856561255
1174,10.530722524562067
1181,10.183088811388437
1186,10.969935202548683
1187,8.56845825915888
1195,10.443515432733351
1200,10.193243596319407
1201,10.037780700669849
1202,8.604597733211998
1204,7.094442329102497
1212,8.753441135388211
1217,8.091390797120473
1219,5.848703267257113
1230,8.789624088495268
1238,7.50147454235252
1245,8.576655889016054
1247,10.256146744186703
1248,6.6878902589369895
1251,8.615149365762436
1253,10.636354173783161
1254,10.125493442929594
1258,8.44588356148782
1261,6.70215676234499
1262,8.821061923015657
1269,4.095148472707089
1282,1.8194631512823976
1383,5.684108049454269
1658,4.831941492622263
2113,4.985774763336895
2140,3.028068677303667
2152,4.4241530464329255
2158,4.3709293638025795
2238,7.277431938031967
2244,3.409938160934958
2840,7.38550486658936
