row,accretion_time
4,3.6874898792204482
5,4.067339245332768
33,3.910681405691133
35,4.4728293952510825
38,7.879215899825838
41,1.6313383275364308
48,3.248547148711708
49,3.2186912080603007
67,4.172802376119172
69,2.0819489086548795
88,5.000689738921926
89,11.863467978862001
102,8.43637521030297
106,2.508860088947224
111,0.5879150522638864
114,8.328284216143034
123,4.938618261370364
130,8.966135686948668
136,1.1807847514575367
141,2.6907779987674556
144,2.535183716681065
150,1.0050026248958186
162,9.994035779523697
173,10.105313769627424
183,4.612033767964402
194,10.061180551449052
195,2.8099874841455184
200,3.294616271670859
209,11.446854834740163
213,11.511737478954547
218,10.136550653684303
220,6.774059379421014
223,4.864451681722997
227,7.011499137235549
241,11.529621862265119
245,11.07757075651878
250,8.679745265521532
262,4.629449817571281
269,3.8187119323598586
273,10.446001479842748
281,7.400108667760067
284,10.056179494363395
298,10.013312787432424
304,9.537120412430228
308,9.183167121662324
310,9.05604799624542
323,3.5304795629970034
339,8.28077492049831
345,8.646024657668619
355,8.381634514897705
359,9.958987376280682
370,9.911556684523173
376,9.356248083417592
377,9.670279341082015
379,9.651200062002006
382,8.655392697078076
391,10.52676430030358
394,10.498252800194134
402,7.378319140394626
408,9.49075193537922
410,6.853057961681074
414,8.665063771941332
415,10.08441630735688
418,2.0210552511353557
419,10.036990026914772
420,10.053044526435169
425,9.247104113458201
427,10.526670643288332
430,1.6324070162188682
438,8.617051503558773
439,9.067683382907077
445,9.197783729654155
446,10.041085157967245
447,8.505608944706866
462,4.549948157412631
467,5.86278955082084
471,1.341460182344202
477,4.876149764138323
498,9.661540668792453
503,10.69469732329483
508,6.055201555706145
510,4.292021248389459
516,4.661511468645645
518,4.264775454332836
522,7.316019173600968
524,7.246677178082746
530,8.60219058462867
531,4.354711857899443
533,7.482600866325057
535,8.469545168361847
547,9.829602860951558
548,8.711446970378288
550,4.347924503111985
551,12.732467034101846
552,5.040587423224959
554,5.521756842846576
559,0.5623315833126844
568,5.731642204053096
570,5.227075237349753
572,6.3385386976715035
574,5.564788702329918
577,6.888698272588298
579,3.0807523898127567
582,9.968364277053245
596,4.270430417744243
600,7.917826599141013
