row,accretion_time
21,7.237749842071139
30,9.24697915464987
39,8.175143328536933
48,9.383119682344082
71,9.715166023333232
72,1.424766350471851
80,3.04275754862651
85,9.860580451670588
99,8.617050277179631
107,1.607904646466712
109,11.33118949893425
121,8.738964004731239
126,5.197770837191352
152,12.755037877402456
157,0.1712863787188905
162,3.52847060760512
173,10.169905887403047
182,8.396576840185341
189,8.960893237240326
200,3.2983049852834982
206,9.001051711287921
213,5.538904669742445
225,5.022311483927618
231,8.832882636010845
236,8.80036626828453
238,4.2937412621497595
239,8.956935652027283
246,2.4897120462206583
252,6.4523051631144686
257,7.801112808441898
259,9.639043608089333
261,9.676364112174381
269,8.755533808698768
277,1.2321303445413236
288,9.897946703573892
292,6.835902131674863
293,6.851061270174862
304,4.547003356868141
308,11.561956878768381
315,8.52527183796485
316,7.777375020922159
320,8.562354797862222
331,8.540380353451058
332,9.457397116174738
338,7.863238418588502
349,9.06759139966056
355,3.9046037642551457
356,4.513856737778921
372,9.026505656723526
391,6.6143587373658015
