row,accretion_time
7,5.008610621076019
9,5.975602353276991
13,6.804623892075924
41,5.275782701693973
57,9.081369666347468
78,3.672337688547108
83,8.86447813778388
84,5.473322262878676
89,7.627594362469702
92,6.525201792622345
106,5.824163875492669
122,8.533687404060403
124,7.784057523777329
126,9.348149290586019
134,1.3760257725356682
141,9.579293599561833
161,0.06566841238740775
165,2.1213625734833936
168,2.3192990728693736
170,8.536553365019941
218,1.8210411433319762
221,7.525438604914276
232,4.54965145276028
244,6.692809124535286
261,0.5261459037641832
278,4.805801609173145
279,9.569682357353956
288,8.861636597935354
295,8.049594586818634
298,8.58361888590993
306,5.71013527964897
314,7.452035000415266
330,6.810145588455022
332,9.103269450495134
347,0.07775042922211037
362,0.44912752569015174
383,4.236178362353985
394,4.473997284061791
426,3.5085565673030255
431,2.96388113829463
438,8.908149259638993
463,3.284990912482347
474,9.574882412091878
477,9.809635503762047
495,10.344873050720027
507,0.35717362934357644
508,11.736747843713964
520,5.732391226686258
526,6.355147076626947
527,8.533354543113784
538,9.589260632535705
541,1.4318716631026966
555,9.271606604892412
610,8.901394489274628
614,3.8733399751091455
627,6.867645614813363
640,9.612928657896415
654,7.701126298084571
657,7.395835038536981
662,9.517700608677192
668,9.299358778603645
675,9.771532238584967
681,3.5672436999506
689,6.46637428319132
713,8.921485723413472
726,10.267134517792172
796,5.74434475238384
817,9.11532710103263
848,8.926697735603007
859,7.829455114906351
861,9.358333173001872
921,8.619483398183924
934,9.28258571646748
1003,8.888400419564244
1028,7.641154100561865
1051,7.158561742588416
1055,9.262806193513049
1061,8.724706675813698
1067,8.516520637721436
1132,9.702220099898115
1183,5.698388326021323
1220,8.89555997862789
1273,10.544054331473461
1391,8.812813392944111
1431,7.458050504460184
1558,9.592071960255407
1674,9.705998036654087
1711,9.313058271024264
1737,9.524083221246942
1800,9.795606494738752
1813,9.661941301366916
1848,10.01668089204519
1857,8.639128614282628
2035,9.013453565265946
2136,7.890851688483956
2162,9.969840882101114
2586,9.8913377365721
2752,9.686345999010543
3027,11.014997526815245
3196,9.466200382890388
3348,9.913053109433038
3630,12.033230407258804
3713,9.486264108669198
3890,9.141175801234931
3937,7.567056472450505
