row,accretion_time
3,2.8655209467231315
6,4.057108394990821
9,6.117675294882016
10,3.34820617939065
21,4.573565284609329
25,3.4890414337957436
26,0.026030904175061514
28,3.9951761311200418
34,0.30083206646556065
35,4.0209882480014745
39,0.1514499904634846
41,3.8275418847590976
50,4.619424041696248
51,2.8551070970900727
56,5.666930792046176
73,7.906025937020557
75,5.138657960953524
76,5.674354971880075
85,3.954536119306989
87,9.506825876639562
88,5.787545114177516
89,7.848926482575619
100,5.613921933532786
105,7.652258665451113
106,7.439792478357302
111,1.1860319178593048
114,5.386918190072647
115,8.763803144548934
120,9.37959108040515
121,0.6481110330439219
126,7.576722621557286
128,6.836774013125374
133,7.55073579612767
136,9.206478023727811
137,0.0267191750337564
150,7.771382046816345
151,8.20037233916905
153,4.3633641043044005
155,7.983660582390288
157,6.7713891952883785
159,3.746504300555137
161,5.5745228369599005
164,3.3075185991599176
166,7.220221045933448
169,9.888412021892176
170,5.457635472076973
175,8.478881137114083
178,5.258963128630875
182,9.377362298991223
188,9.374902810077408
191,7.90136650925078
202,8.604127989770044
207,4.951646522092304
211,6.419552122481858
222,8.906138594046267
230,4.635122212094021
245,8.882584309575943
249,10.234670593359755
265,6.87565811200448
269,3.2954933127473387
304,9.59442551351454
310,10.11059312444709
311,5.993316879754566
320,6.898004261308279
323,10.115336758730615
331,6.687076248913683
339,10.230622354573862
397,9.96311804793225
406,9.198094910193271
414,10.235322684532477
415,7.1792544833660115
434,10.038755433251179
467,10.097333954740602
468,9.752362831851551
481,8.074641291803292
486,8.567536513132518
538,7.839290119631675
544,6.913145600536376
573,8.603937969034583
738,9.861025598923101
742,8.44849398678488
761,10.843889227805963
847,10.020568320050902
886,10.758389493567833
926,10.950033372197659
1008,8.003067739412053
1056,10.566048664237124
1430,11.515608862002852
1559,10.453073796419657
1589,10.817634351545786
1640,12.302482679197006
1666,11.183552696622037
