row,accretion_time
690,9.729874871259447
699,9.081520170271917
706,0.8024497432171193
727,10.485264486275188
742,5.948911885694449
749,7.737448460967495
758,5.853672386121506
759,5.873396375367135
763,5.773902895886717
769,5.616807636431071
794,0.5955204134943295
800,3.8570139602147004
814,9.969472236451022
817,8.443692188803288
818,8.779462114147199
829,9.054504335404241
853,6.521058440235311
859,3.460598697372513
879,2.6056780139423794
895,2.1462311645134684
903,3.8021411503315896
917,3.8278848700915042
928,5.257373478350772
932,8.837848121995151
935,4.857824714733877
938,3.8700334880206344
946,10.407417637061801
950,5.067027193158704
953,9.762757918597801
954,9.717067167351392
960,2.1206502227102924
962,2.5892279619868637
964,4.729345358868119
972,5.589523431846784
975,2.604072742416296
985,8.51621288109416
986,8.162789594726306
989,10.590575804358739
991,3.6414064714925436
997,5.6951181592202325
1007,5.59151390328725
1008,5.214216650107941
1009,11.537356578887138
1018,10.795451723422293
1019,5.10774492578593
1023,10.327667771312171
1024,8.303640970871928
1038,1.2820336628025184
1040,3.140631362708352
1044,9.552106857787166
1047,8.526424659391985
1054,8.824824416995074
1077,5.2003610707344485
1090,11.214663198759654
1093,8.360450412429884
1096,5.313685553369071
1105,5.580064691212778
1106,7.710692819471811
1117,2.1612257979738145
1125,5.756020998702433
1126,5.618404234248183
1127,10.413627398622411
1131,9.459753064393912
1132,10.488020128303486
1133,5.267125579440575
1134,6.094722904515467
1147,8.556613166235767
1208,4.489052707867618
1210,4.614259597443553
1286,8.719177621776856
1302,8.963487120669948
1316,8.11347998058406
1378,4.963428439110264
1381,5.245728490101013
1437,4.0681172361899165
1449,4.630471635823629
