row,accretion_time
2,7.620933804232303
20,7.010408856311551
51,3.3241741809227623
62,7.290211899107844
69,5.767324624667254
83,10.592606861757698
96,0.8309433645689173
100,10.622852037222456
101,9.897892770395035
116,9.441601445319485
131,2.0405467987285046
152,7.273864417059595
158,4.26775109356776
160,2.0272094040982456
168,1.8379807298396813
169,5.910016160315777
171,6.541237014947886
186,4.987230878347818
187,7.7514084235280025
189,6.097006741727276
208,3.8255065557491417
232,0.095226193480878
233,2.8979908441174453
237,6.452565242521417
244,4.842339149419165
254,6.753086669134286
256,9.119566207920462
257,7.427208607680241
259,6.044832086930713
262,6.188156107894069
263,6.301635093446453
293,5.7806899959655125
295,6.844838216804035
306,6.223807573579331
328,8.281199028989866
332,4.928429252615159
338,9.518253840076135
346,4.832130150932027
354,2.62501580614002
355,8.831123161198338
361,9.319235637497886
372,6.399158766201355
375,3.5858376431768106
381,2.4790165692995867
384,4.420958735006136
388,9.188630358598317
393,7.00102700470479
416,8.979584593455781
418,5.9036060115416715
422,4.204008429150529
426,10.064450038298183
430,6.536042628802647
437,8.646414406649562
439,3.1503106903499454
442,7.0873641562235745
443,9.333833260003605
444,4.213193656965214
445,8.498215659152299
447,8.25106687842001
449,8.992914606697644
450,2.5136638876026565
456,9.391987830515538
461,2.591605306316412
464,5.745543459784635
466,2.4040751108150715
467,2.6496725177695915
471,5.728407621791504
474,5.72784009671078
476,5.438557001784837
479,5.56897056980347
482,0.8006099916161783
490,4.796828005081767
491,4.923195736136078
497,2.8044722118893572
511,5.255628137030524
513,4.67069558980246
535,3.6524261813637446
539,5.024533541379836
558,6.103559363589946
559,6.81864412495052
566,7.684589471747586
568,5.601579146508132
