row,accretion_time
10,7.162473284888499
11,7.178858078255478
14,2.672234005225777
16,5.975328791519965
18,7.4755863082087295
19,4.964717350413442
20,6.788172446824781
22,2.5582519291134203
24,0.026039598696514364
26,3.719027581601577
30,1.122237303797235
33,4.906511135364444
34,3.5613358859382123
35,3.7241300294832502
37,9.571613991218197
39,2.1656953299021624
44,7.245477764300817
45,6.0566473279243125
50,5.297879764957583
54,0.41917972711385343
55,3.743265774081765
57,1.7626812773247855
58,1.0565865440457303
59,10.271803965890339
62,4.897270815762725
67,3.869176020581818
69,3.6132552006131764
70,0.3476290733682585
75,8.436418813356187
76,6.06533469878897
81,11.271696355294436
85,4.4699929846708155
88,4.514645706342791
89,7.686187851217412
90,9.552994151513092
99,4.503493933290114
102,7.449025978435527
107,0.5761165228810148
108,5.838935985323977
109,3.6241213781304316
112,4.2403366774878135
119,2.901391586886809
120,9.19164770119827
121,2.9981581354420554
122,9.164121748154187
123,2.9764845312139308
129,7.491315561048056
136,3.933899213842339
138,0.06723993710137295
143,6.893477743905665
144,5.420353233449535
155,5.222005347360301
156,1.7766847197182933
161,3.3402739835357362
163,6.907615140919191
164,10.201636685206873
165,5.797027932781952
167,7.657815237530251
169,7.519196447491809
171,3.565936993080454
174,1.2000559818588994
175,9.151491243376823
179,7.590449904159734
182,7.828802870860256
183,3.899972751020111
186,9.878450987180123
188,3.397319887125219
194,3.2922820871568783
197,3.590113854492539
198,9.379675668328376
202,5.808156401702644
205,7.825186811992517
207,3.1215211131365206
208,10.028157495156526
210,6.645826380697802
212,5.0894219034533235
216,8.333841422203703
220,6.678295977019616
221,3.619372539173918
224,5.388493116736656
225,0.2877633204332144
226,8.323809466761888
228,0.9819125044582687
229,4.284359662953003
232,8.40984970430339
240,7.856612841024655
241,1.556908135638238
243,6.5458760573496315
258,3.776623688139019
263,6.27805545523198
268,7.112758847592119
270,9.835586678165399
273,6.074420000493684
274,7.237968688966274
277,3.9419972564981105
288,8.23095152423078
291,8.158956555591372
299,5.61189049173563
303,10.8233510192253
307,7.109636928397963
308,10.673497178494477
323,6.585308141053446
327,7.155136415660953
333,9.408759624597428
334,6.027725733673414
341,7.4051867313466655
342,5.368448954884503
345,6.136126376693784
346,8.49315126106127
351,6.780686484812615
352,10.132199202637617
359,5.727658231764091
365,8.654466752834207
371,3.500573040571145
375,7.3528470234503525
377,3.631394709505956
381,10.95996159992119
384,8.582848206591564
396,11.022440421707573
397,8.55977807641374
399,7.55562056363411
408,7.596642600180484
425,8.180657361911297
428,8.079174281140842
432,8.345175367131596
434,4.974651375391162
457,9.593138211284202
461,4.662643111869988
464,10.89595496061739
475,8.006533674906384
481,9.560069651540395
482,5.076785213008816
503,9.550216661317883
511,9.952947257082503
526,7.901250897556689
530,10.104537326345035
534,8.803359266773095
543,3.8573671116959334
561,7.116633000023809
562,8.737769651243743
574,3.0411596260368783
575,7.843079857196247
593,7.574921702961058
610,10.92614573354976
612,8.393603261043069
639,6.903563148941397
649,10.871150791524704
652,7.30640400138715
675,9.273106358351335
708,10.803879067109829
726,10.294805168330102
735,10.892991336920744
744,8.03298739737782
749,11.488262216180331
780,7.3706715698442835
803,6.096175115803549
813,8.166753205200841
818,7.145827109529156
865,9.183879825187338
882,9.135351729615532
890,9.684997439084375
