row,accretion_time
3,4.868640623603491
9,1.468957103668303
10,5.607620573937292
12,2.1979596944682624
15,4.169634386153561
21,1.634982751061243
22,0.8589928451322296
23,5.641706165490388
25,5.073956997339153
27,4.57643993101596
31,1.3450300392570531
32,2.072178191480321
33,9.53306335867214
36,0.5742028752026603
38,9.295043902817675
41,3.421778884977673
44,3.5268509477539336
51,9.996265181588978
58,5.993622785788145
60,5.226066045779117
61,6.337321276055588
62,2.465862787136975
65,8.685033438036438
68,7.555273982795963
70,6.950532871220476
71,3.104678180063038
74,10.065222210844372
76,6.070483815891275
82,1.4356230970007458
84,2.508072792120239
87,0.6924218222078935
91,3.078402040225304
94,9.837998427208937
99,5.3016072217703245
101,4.83805440904106
102,8.758687443822978
107,9.29908919823511
109,4.049195494214253
110,4.7945951591454445
111,9.725681511712173
112,1.2685429847629446
113,2.668865021592192
114,2.9686340293573665
115,7.461852650023244
118,5.270914322997276
121,7.424743243895561
122,5.690006487453428
129,8.947004831968805
130,0.23247356191385174
131,5.829278151770537
138,8.494405972222511
141,2.761206237356746
146,11.08717467814029
147,6.442776308706858
152,7.545773974440617
153,3.625168692669671
156,7.050974177683729
158,0.9488715188907348
164,10.725337649505015
176,4.33180262560305
180,7.01300874416378
185,3.1126704315364004
188,8.99777138877836
189,5.728397095294829
192,1.299129661017755
209,4.001975966552953
214,2.788697852412948
218,3.2506553577303325
219,8.926398402622484
221,1.6809725940203386
223,7.143519605241401
225,6.217940682090635
226,1.8796178959798775
229,8.806074061426974
230,10.44685700168668
231,7.593976597655536
232,5.760307365559073
234,1.2685004335669872
235,7.695088341953711
238,5.716815146736649
239,6.774328754563153
241,9.008351916430222
246,9.005262818959048
249,2.3475037775655396
250,1.3716365303585347
252,3.7847693025747344
258,10.520952439093085
265,5.840561713302685
269,7.33854842613622
274,8.995147502500744
276,6.960171660475777
279,5.465250532347646
283,9.308770742135215
289,1.5682042476162825
296,10.098877526098484
304,5.703632296647517
307,4.23133460433673
308,9.211418525590545
318,9.122666765727175
323,3.948049227173357
325,9.75493213882168
330,1.6516068586569295
340,7.31708359254731
343,1.3645636242611607
349,9.379913425603013
350,10.62117630093659
351,9.409118699058324
354,7.946800639523582
376,5.424397542043938
380,6.629287117603917
382,7.36555257794278
383,8.685531244322345
389,5.0416082359306715
394,6.9225145553368215
418,7.788702302295279
426,9.06436014141742
429,9.555658913577282
438,6.930976470580721
441,9.047160820173772
445,9.022402471342547
446,10.560115758874721
459,9.206173109000634
462,10.13638363875549
464,9.676125907772711
467,7.479329233077531
470,11.036236364092723
477,7.584829155230719
502,7.0960812894859435
513,4.24803125389736
518,7.412096143809648
525,7.163768387740338
535,8.902363509076249
559,10.144450930532372
564,3.9665564303430916
565,9.696926886605493
566,10.702528366610482
581,9.971334895432683
631,9.575143038079226
641,9.504582321143225
650,7.167420169980156
661,11.143020446811333
685,10.836265496353027
700,7.608913605147123
713,10.327686702645195
715,9.33297661772311
733,8.9301432844218
740,10.690118675868638
794,10.158119192962346
924,5.7023340165560334
936,10.634649623839312
939,9.998077901970701
