row,accretion_time
4,2.058867039485153
5,10.439999193375451
20,1.9544537497723578
34,5.3769983941724755
49,4.279734631015702
51,5.448863781457717
59,1.9479632273747447
69,8.2294650147144
116,3.254891280061419
122,8.194201796235722
124,4.087723371241161
136,0.2498329985712274
137,0.6335314981052829
194,9.369449883666222
196,2.4907520415073403
207,10.812803738650487
213,9.432176420619998
215,1.0152990133239168
218,0.39091263669225296
219,0.004749325503949554
222,5.702022062565844
223,5.552224953067925
224,5.1334804309844255
225,5.022953121239494
229,11.382455702370692
235,1.5264569277514763
246,1.4862012047233
251,2.1506384913364256
258,11.598879972819882
259,11.164895747379894
269,1.2432832268639655
287,9.093242616777342
294,1.8221288794376702
313,9.36465178649538
322,0.021743962692641696
326,0.8120060042207528
327,0.14032731004912144
330,0.7270471025152558
335,2.8804574398735885
353,3.3563566249004833
355,2.980465972347957
361,3.2166190138995927
362,11.057663476998943
365,3.2073842205670067
366,9.064958637895216
367,11.483794335577187
370,3.207860014712983
373,3.322036448080935
378,7.739886817931131
380,5.189685721623621
397,11.567408367649643
398,5.8402808446020735
410,11.597838467491437
411,5.803955506382913
413,0.27935674703071034
419,5.547511081345232
421,5.496020689772438
424,5.518343566339739
425,5.102662193041169
429,11.763456961097091
443,7.548813991697852
448,0.90557728532034
456,5.151155548951183
457,4.566135055494109
462,9.580408773408802
468,2.4247686860602458
470,9.441830143330474
478,8.14079483241008
479,9.697874163185801
490,5.583418069899774
493,3.5123891801584146
506,7.526160794445689
510,6.415413880017699
519,1.6978983814037585
521,1.65513044931039
523,1.564542949304902
528,2.718018956481412
538,10.561367613096587
546,10.766050629570485
565,8.968539329380787
568,10.932006871324193
569,6.408884859586579
578,6.593457306911852
595,3.5247078089248673
608,6.240617906672381
611,10.725459787062904
612,8.98832958745511
619,8.844900816692157
625,9.669896534711066
628,11.750970477295013
631,11.34862977562638
633,11.059440405900775
637,7.913227860521038
638,8.235579713575307
643,5.790838548064106
645,5.751632814009925
649,5.700453263132124
653,1.5122118379919558
654,8.375466805746514
657,7.654265088434409
1096,7.312013665238501
