row,accretion_time
2,1.0363402969533526
6,4.884275755562879
7,6.258848669585169
9,1.9924822528578623
10,6.544502820748833
15,6.133780471019432
19,6.4612801054447555
20,0.7619438793267511
21,6.356334728864246
22,3.3811042667751217
26,2.3239877700928524
28,0.42854912697623715
30,1.260000984880905
31,6.941641794044843
34,5.140169509832861
35,5.752660948443266
38,5.616369501892807
39,3.8142419519498905
41,2.9968941366111235
43,3.4912327474745317
44,6.418074543321453
45,9.424573653309459
46,5.376090983907295
47,6.592364266896899
48,6.497449886541573
50,5.032328825154287
52,3.7923445145188066
53,6.147385551093373
57,5.786130430384243
59,1.8441617724097485
61,8.33463097506225
65,2.3261931012312247
69,6.148750286594288
70,6.014431518653789
71,6.0721029688141686
72,1.5471795185691162
76,3.099662906467915
77,6.054123641178672
80,0.9754187577573036
81,6.422819302383466
82,8.563061368855145
85,1.5431523086339956
86,1.2174711087446135
87,0.16548991911092278
89,3.1543187407095874
90,4.074675871862552
91,7.550420720453111
93,7.731425165064183
99,0.46223020443995677
101,0.990555340815561
103,8.806874532650522
104,5.803270129511043
107,4.992411762960386
108,6.236052546704837
109,9.032321784364775
111,1.1613787112087304
114,5.73168855259885
115,1.825131569359493
116,6.951173181509299
117,4.8345817783355605
118,5.332306264855743
119,5.606056959505989
120,9.197422387248062
128,6.334125014754919
133,1.1005197943527094
134,6.145719945098024
136,7.6780548042814445
137,4.239687372956604
138,9.975839051396012
139,8.744962629995266
140,4.444968401416441
141,5.801175940038125
142,5.735720264343693
144,6.2379694994798
147,5.397771096681717
148,7.443274401022598
149,6.163655555038764
152,5.744211758964241
153,4.452800631565257
156,2.189453004468031
157,4.328416187636875
158,4.084512830158839
159,5.151476189560959
160,5.961618012254016
161,2.298658041726261
